branch,review,restaurant
Adyar+Ananda+Bhavan+ +A2B,Had Mushroom and paneer sizzler. Food was really tasty. The service person Mr.pratap and manager Mr. Saravanamooorthy  was very engaging to help us to select the platter. A great experience overall.,A2B
Adyar+Ananda+Bhavan+ +A2B,"Don’t go during hungry hrs, u will not be welcomed or pleased to service, we have to find the going to be empty table, need to call the cleaner by own or better u clean it bez clearner person will take own time… …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Excellent dining experience at A2B, Coimbatore. The food is fresh, tasty and consistently good. The dosas were crisp, the chutneys flavorful and the service was quick and courteous. The restaurant is clean well organized and family …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Choose to try  the new menu SIZZLERS the presentation and taste was good, beside this Rawa tossai and fried rice also deserve a good thumbs up👍,  great job Adayar Gandhipuram A2B …",A2B
Adyar+Ananda+Bhavan+ +A2B,Wonderful dining experience. The staffs were very professional. The food quality was amazing :) would love to keep visiting.,A2B
Adyar+Ananda+Bhavan+ +A2B,"Travelled all d way from Bihar,A2B Coimbatore was really refreshing dinner stop.....As hosting assisted by Manager Setu je,We enjoyed delicious Masala Dosa and Ultimate Paneer Biryani..Ended wd tasty tea treat👍 …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Very bad quality food, never expected this from A2B. They mixed water in kichidi and it’s with lumps , not cooked well. This is in Coimbatore gandhipuram branch.",A2B
Adyar+Ananda+Bhavan+ +A2B,"It is one of the best sweet shops ,and also a restaurant in coimbatore.  The service is good ,but self service, the snacks ,and sweet s are of excellent quality . They are one of restaurant in coimbatore, where customer satisfaction is of …",A2B
Adyar+Ananda+Bhavan+ +A2B,Especially chilli idly very crunchy and tasty mind-blowing taste and kothu parotta many vegetables add to this recipe marvelous taste,A2B
Adyar+Ananda+Bhavan+ +A2B,"Nice taste. Bit costly. We have tried idli, poori, pongal and vada. Especially I liked pongal so much. Pongal was really so soft and tasted like halwa. Poori and masal were superb. They have enough seating space to accommodate more people …",A2B
Adyar+Ananda+Bhavan+ +A2B,"a2b is always my life saver no matter where I am. Either Chennai or Coimbatore, it is always my go to place to eat. While compared to other restaurants in Coimbatore, a2b hold best in quality service, food and also somewhat moderate price.",A2B
Adyar+Ananda+Bhavan+ +A2B,"The place has an excellent selection of pure vegetarian dishes. It is really tasty. Also they have some North Indian specialities like Pani puri, pav bhaji etc. Tried the Pani puri and ghee roast. Both were good. Especially the dosa and the …",A2B
Adyar+Ananda+Bhavan+ +A2B,I didn't expect this service it's very worst experience I faced in a2b at coimbatore near gandhipuram branch no waiters are there they can't able to manage the crowd for a sambhar we have waiting for 10 mnts they don't even see the customer to take the order,A2B
Adyar+Ananda+Bhavan+ +A2B,"Happened to order their Mini tiffin. It was too good. The chutneys were amazing and perfect spice in both chutney and sambar. Anyone can try it if you crave idly, pongal or dosai all together at any time. The desert kesari had the right sweetness. It contains masala dosai, soft idly, pongal, 2 chutney, sambar, medu vadai and kesari.",A2B
Adyar+Ananda+Bhavan+ +A2B,Very nice hotel.located very close to gandhipuram town bus stand.nice food.hygenic preparations.very tasty. …,A2B
Adyar+Ananda+Bhavan+ +A2B,"As usual the quality, service of A2B is splendid. The restaurant is located at the prime location in Coimbatore and very near to the Gandhipuram bus stand so it's pretty easy to locate and reach the destination.",A2B
Adyar+Ananda+Bhavan+ +A2B,"A2B on the Salem–Attur Highway is a dependable stop for classic South Indian vegetarian food, especially if you’re traveling. The dining area is clean and spacious, service is quick, and the menu delivers all the favorites—crisp dosas, soft …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Very nice place on the highway. Good rest stop for lunch.. The place is pretty big, with a lot of sitting space still crowded all the time. The menu has only veg options, making it vegetarian friendly! Particularly enjoyed the South Indian …",A2B
Adyar+Ananda+Bhavan+ +A2B,"As always, the food was tasty and satisfying. The staff were busy yet well organised, ensuring smooth service despite the crowd. Ample parking space is available. Being located on the National Highway, the hotel remains consistently busy and popular with travellers and regular customers alike.",A2B
Adyar+Ananda+Bhavan+ +A2B,"As usual, just as any other A2B - no complaints.
Difficult to enter this place unless we intend to, since it is in the service road. Need not park the car right in front of A2B since it is crowded so park near Junior Kuppana in the morning hours especially.",A2B
Adyar+Ananda+Bhavan+ +A2B,"It's a vegetarian restaurant available on the main area.
Easily identifiable location.
Ambience is good. …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Food is good!
But service is very slow.. …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Mr. Sathish served our orders so hygienic, fast and Tasty foods. Co-workers treat everyone to feel Pleasant. Personally loved the restaurant ambience with mild music. Also I had a experience to sit near by Main Manager (senior citizen)who …",A2B
Adyar+Ananda+Bhavan+ +A2B,"I had a wonderful breakfast experience at A2B. The food was fresh, tasty, and served hot. The idli was soft, the dosa was crispy, and the chutneys and sambar were full of flavor. …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Stopped here for lunch. They serve only meals or mini meals that time. Had tomato rice, sambhar rice and chapati korma. Service was fast. Food was good.",A2B
Adyar+Ananda+Bhavan+ +A2B,"It was a very pleasant dining experience for us. Subbalakshmi, our waitress did a wonderful job serving us and responded to our needs which is feel comfortable and the food was tastier. She was very courteous and understanding our needs. …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Special thanks to Vijayakumar for his excellent service and warm hospitality. He was attentive, friendly, and made our dining experience truly memorable. The food was delicious, and the overall service was outstanding. Highly appreciated",A2B
Adyar+Ananda+Bhavan+ +A2B,"Dropped into Snacks Time for some evening munchies, and it delivered on most fronts! The vadai was crispy perfection—hot, flavorful, and just the right spice level. Chat items stole the show too, with that tangy, crunchy burst in every …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Morning time this place seems to be the only decent hotel in that route for a stretch. Actually we made a U turn to go to this place.
But after resuming the journey found a similar establishment in another 30 to 40 …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Very poor service from the waitress. We waited over half an hour just to place our order and another half an hour to receive the food. The staff seemed unaware of which items were available, and for every question we asked, we were told to wait 10 minutes while they checked availability.",A2B
Adyar+Ananda+Bhavan+ +A2B,"Well, I am writing this review after a pathetic experience. I was going to Bangalore in  a cab and dropped here for BF at 9:55 AM.  My driver and I first ordered mini tifin and after 6 to 7 mins, we were informed of non availability. Then …",A2B
Adyar+Ananda+Bhavan+ +A2B,A2B is renowned restaurant across tamil nadu. I happen to travel across attur and wanted to have a quick break to finish the breakfast. We have found and A2B through and reached there. …,A2B
Adyar+Ananda+Bhavan+ +A2B,"It is on the Erode highway. Very good ambience, very good food and very good service on the main road. Ample car parking is available. Rest rooms are also available. This restaurant is one of the food stalls in this location, you can find a …",A2B
Adyar+Ananda+Bhavan+ +A2B,I have been to A2B especially this branch for past 5-6 yrs. Not so regular but most of the time. Especially this time the service is great and the staff named radhika was nice with the greetings and services provided. This what all the …,A2B
Adyar+Ananda+Bhavan+ +A2B,"""The food quality at Anandha Bhavan is excellent, especially the traditional South Indian dishes. The restaurant is well-maintained, staff are polite, and service is fast. Highly recommended for anyone looking for good vegetarian food.""
For @shobana service",A2B
Adyar+Ananda+Bhavan+ +A2B,"This review I wrote after the 3rd time of bad experience with A2B Attur branch. Today it's crowded there, so i expect the delay but after 30mins also no one come and ask for order, the food supplied to all the tables near to us but even …",A2B
Adyar+Ananda+Bhavan+ +A2B,Best place to have lunch. Highly clean and good service. Diwali combo sweets 🎁 were available. Ample car parking. EV charging station is nearby. Family friendly restaurant. Restroom 🚻 available nearby. …,A2B
Adyar+Ananda+Bhavan+ +A2B,"The restaurant is a typical A2B outlet which doesnt disappoint the highway traveller.
Service and food items were on par and really good. …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Had breakfast at Attur branch this morning, attended by Mr. Muthu. Service quality has improved a lot, we were able to feel the difference.  All good but Rates are touching sky rockets. Single coffee costs 50rs is too high. It seems the …",A2B
Adyar+Ananda+Bhavan+ +A2B,Amazing food here! We came in expecting the usual A2B but they had menus here! Mr.Sathish served us and gave us everything on time. The food was really good too. Highly recommend the Chola Poori and always go for the classic Idli. The service was great and so was the food. Another must try is the Paneer Tikka!,A2B
Adyar+Ananda+Bhavan+ +A2B,The service provided was awesome by Ms. Priyadarshini and she saw to it that the food order kept coming fast and swiftly as we were hungry from our long journey.  She was very kind as to oblige with our constant needs of side dishes and her demeanor was especially sweet and welcoming. Thank you ma for the wonderful experience.,A2B
Adyar+Ananda+Bhavan+ +A2B,"The location of this particular branch is perfect with ample parking space, clean washrooms and a lot of interesting stores nearby to shop from. We have had breakfast, lunch and dinner here multiple times and this is our family's favourite …",A2B
Adyar+Ananda+Bhavan+ +A2B,"A2B used to maintain their brand name, food quality and taste in all their branches... Here also they maintaining the same. This hotel has vast area for dine in. . Quick responded services are available here. . . Need not to spend more than …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Highway 🛣️ Relax  Hub with Vegitarian A2B. Cleaned area Spacious 🚘🚖🚍Parking lot with EV🔋🔌⚡Charging Facility Inside of Campus. 🍽️🍸🍹🫖☕🍵🥛🥗🍲🍛🥘🧆🥙🌯🌮🫔🍕🍟🥨🥚🧀🍿🍭🍬🍫🍩🍪🧋🍚Food was Good, also available Fresh Juice 🥤 Sweets and snacks A2B's  Special varieties. Located📍 Towards way To Salem. …",A2B
Adyar+Ananda+Bhavan+ +A2B,Good shop in the highway 🛣️. A2B is trusted hotels on the highway with good quality of food 🍱 . It’s hygienic and quality is trusted for brand . It’s costly as its quality is good . I always eat at A2B on highway as it’s also provide good …,A2B
Adyar+Ananda+Bhavan+ +A2B,Had to detour here and didn’t disappoint as most of the branches in Chennai sucks. Service was really good and fast especially Radhika’s was commendable. Try here if you on the route and won’t be disappointed.,A2B
Adyar+Ananda+Bhavan+ +A2B,"Without any doubt the best Veg Restaurant on  the way to Salem near Attur. The quality of food, service and quantity were all appropriate. Clean restrooms and ample parking are available. Things to try …",A2B
Adyar+Ananda+Bhavan+ +A2B,"The server recommended the special dosa, so I decided to try the malli dosai. Unfortunately, it tasted just like a regular ghee roast with no distinct malli flavor. Paying ₹175 for that dish feels completely unjustified. It’s disappointing …",A2B
Adyar+Ananda+Bhavan+ +A2B,We landed A2B for our lunch while travelling on the way to Salem. The food waa really good and yummy. The waiter Mrs. Radhika was very helpful and ensured the dishes reaches on time. Wishing her all the best and thanks for the service provided.,A2B
Adyar+Ananda+Bhavan+ +A2B,Today had a late lunch at this restaurant. We ordered a mixed variety rice and a curd ride. The curd rice was like ground rice like a dough. The mixed rice had malli rice which was very cold and very low in salt. Other two rices had no …,A2B
Adyar+Ananda+Bhavan+ +A2B,Superb highway restaurant for tasty food. Nice ambiance with spacious parking. Rest rooms are very clean and hygienic. EV charging facilities also available.  Had breakfast and dinner. The taste is simply awesome. Highly recommended for …,A2B
Adyar+Ananda+Bhavan+ +A2B,"Worst sambar vada, mediocre idly. Only thing edible was the drinking water.",A2B
Adyar+Ananda+Bhavan+ +A2B,The mini tiffin we had was mid at best. Though the service was good from Mr.Kannan.. The food being only okayish at this price is something that can be improved,A2B
Adyar+Ananda+Bhavan+ +A2B,"Located in a nice complex center! Family-friendly and well-maintained. The food is decent, and they have a in-built shop for purchasing snacks as well.",A2B
Adyar+Ananda+Bhavan+ +A2B,"Had a pit stop for a cup of coffee at late night, had an excellent cup of filter coffee that would last for a long time, would definetly recommend the place. Thank you sudha akka for preparing one of the best coffee",A2B
Adyar+Ananda+Bhavan+ +A2B,"Adyar Anandha Bhavan used to be one of my favorite restaurants, known for its consistent quality and great taste. However, on my recent visit, I noticed a significant decline in both the quality and taste of the food. The dosas, which used …",A2B
Adyar+Ananda+Bhavan+ +A2B,"The food at A2B is tasty and reliable as always. One concern is the seating arrangement—the distance between the table and chair is too narrow, making it difficult to sit and eat comfortably.",A2B
Adyar+Ananda+Bhavan+ +A2B,Food is great. Had a great meal. Server kannan made a effort in making our meal so special.,A2B
Adyar+Ananda+Bhavan+ +A2B,"I usually prefer A2B cause of the good food, ambience and service, but this morning I happened to have breakfast here and I was unhappy with the service they provided. It took a long time to take the order even when we could see many people …",A2B
Adyar+Ananda+Bhavan+ +A2B,Nice place.. sateesh was very helpful,A2B
Adyar+Ananda+Bhavan+ +A2B,"Food is really good.sambar is so special here ..
Kannan’s hospitality is admirable
Recommend the place for travelers especially",A2B
Adyar+Ananda+Bhavan+ +A2B,"Might be due to heavy rush, Briyani items  especially A2B Spl Briyani not tasted good. Not value for money even their Mushroom or Paneer Briyani are less priced but the Spl Briyani contains Potato was over-priced. Over spicy and loaded masalas. Paid 2300 for 4 briyani and side which shows how costly they are 😓 …",A2B
Adyar+Ananda+Bhavan+ +A2B,"We drove from Bangalore for about 5 hours and reached the hotel by 4.00 pm. When we ordered Idli and Vasai, to our surprise, they told that only the lunch was available and the regular tiffin will be served only after 4.30 pm. We were …",A2B
Adyar+Ananda+Bhavan+ +A2B,A trustworthy place to have food. No side effects no problem nothing. Taste really good and slightly pricey but it's worth it.,A2B
